Author,Title,URL,Publish Date,Views,Rating,Keywords,Streams,FPS,Itag,Process
Hafu,5up uses 1v9 Protector Swain to Teach Hafu the NEW OP STRATS,https://www.youtube.com/watch?v=cZ7uIjwRGf4,2022-01-12,30560,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'swain', '1v9', 'protector swain', '3* swain', 'hafu and 5up', '5up hafu', '5fu', '5up hafu double up', 'double up', 'hafu 5up tft']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,When You Accidentally Get Seraphine 3 and Innovator 7... | Hafu TFT Grandmaster,https://www.youtube.com/watch?v=LxxzJ7uJiRU,2022-01-11,28962,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'seraphine 3', 'innovator 7']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Vampire Hafu Sharpshoots Her Way to the Top! | TFT Grandmaster,https://www.youtube.com/watch?v=3k4YQRVXG3c,2022-01-10,21318,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'sharpshooter']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Assassin Jayce CRUSHES the Backline | Hafu TFT Grandmaster,https://www.youtube.com/watch?v=PVnw8CCNuY4,2022-01-09,21706,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'assassin jayce', 'jayce 2', 'jayce backline']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,7 Syndicate Good Again?! in the New Patch | TFT Hafu,https://www.youtube.com/watch?v=SPX0jZ8sbNI,2022-01-08,17233,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,The UNKILLABLE Final Board w/ Ramblinnn | Hafu TFT Double Up,https://www.youtube.com/watch?v=Cuk2KmCR_xg,2022-01-07,13433,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'ramblinnn', 'ramblinnn tft']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,NEW PATCH 12.1 - Is it the Age of the Innovators? | TFT Hafu Grandmaster,https://www.youtube.com/watch?v=1MYgtryWPgw,2022-01-06,21696,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'new patch', 'new patch tft', 'patch 12.1']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,WE GOT 3 STAR KAISA! (Hopefully the Last Kaisa for a While) | Hafu TFT Double Up,https://www.youtube.com/watch?v=2YbmqEPw2DY,2022-01-05,25645,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,The Most Random Augments EVER... + Jhin 3 | TFT Double Up,https://www.youtube.com/watch?v=rWtebYB2dyg,2022-01-04,16841,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,This Comp Gave Me a 20 Win Streak WITHOUT KAISA | Hafu TFT,https://www.youtube.com/watch?v=4_DweixnBtg,2022-01-03,27809,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'no kaisa', 'set 6 no kaisa', '4 sniper']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Phony Frontline (MVP) + 4 Enforcers is the NUTS?! | Hafu TFT,https://www.youtube.com/watch?v=Gr9_clSQcUE,2022-01-02,17600,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'phony frontline', '4 enforcers']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,This Clear Mind Game Should've Been a 1st!! | Hafu TFT,https://www.youtube.com/watch?v=kybztFaQZ8A,2022-01-01,18727,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Stand United CARRIES So Hard | TFT Hafu,https://www.youtube.com/watch?v=4ALP9Qdh14c,2021-12-31,19502,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Meta: Just Get Kaisa | Hafu TFT,https://www.youtube.com/watch?v=-IlZR3y7Zjk,2021-12-30,22539,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'build kaisa', 'kaisa']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Mercs is SO EASY To Play in Double Up | Hafu TFT,https://www.youtube.com/watch?v=VV_F1-lbch4,2021-12-29,17476,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Duet + Share the Spotlight = EVERYONE is a Socialite,https://www.youtube.com/watch?v=M1c1zBYJQp8,2021-12-28,33934,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,My Duo Partner STOLE My Perfect Urgot Items! | Hafu TFT Double Up,https://www.youtube.com/watch?v=ZoyU-46ONTU,2021-12-27,12144,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'my partner stole my items', 'hafu double up', 'dogdog tft', 'dogdog double up']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,2x BUILT DIFFERENT is BUSTED | Hafu TFT Double Up,https://www.youtube.com/watch?v=SvXRl-veIpU,2021-12-26,94788,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Santa Tahm Kench Gifts Hafu TONS of Items on Christmas! | Hafu TFT Challenger,https://www.youtube.com/watch?v=RD3Gdb4qIWY,2021-12-25,18585,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'tahm kench carry', 'tk carry', 'tk', 'tahm kench printing items', 'merry christmas']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,My 1st PERFECT Game Got RUINED by a Bug :(,https://www.youtube.com/watch?v=RwwzOBjm768,2021-12-24,10548,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,A PERFECT March of Progress Stopwatch Game = Jhin 3 + Orianna 3 | HAfu TFT Grandmaster,https://www.youtube.com/watch?v=LZLFhLUsi8E,2021-12-23,55399,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'jhin 3', 'orianna 3', 'march of progress tft', 'perfect march of progress game', 'perfect march of progress tft', 'perfect', 'stopwatch', 'stopwatch tft']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,I Had 30 FULL ITEMS On my Board...So I had to give some to my Bench | Hafu TFT Double Up,https://www.youtube.com/watch?v=oO0FwK-RdZI,2021-12-22,27674,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', '30 full items on my board', '30 items on my board', 'unlimited items', 'unlimited items tft', '7 mercenaries tft', '7 merc tft', '7 mercenary tft', 'double up', 'hafu double up']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,I Had to Win 11 End Game Fights IN A ROW To Survive...,https://www.youtube.com/watch?v=HpV5DOlnTDg,2021-12-21,20166,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'lose streaking', 'mutant', 'kogmaw carry', 'chogath carry', 'kogmaw 3', 'chogath 3']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,I FED URGOT 3 TO TAHM KENCH 3 AND 1 SHOT CHOGATH 3 - *Must See Game* | Hafu TFT Double Up Challenger,https://www.youtube.com/watch?v=LGa92rCjJA4,2021-12-20,95710,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'tk 3', 'tahm kench 3', 'chogath 3', '1 shot chogath', 'tft tahm kench 3', 'double up']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Kaisa w/ INFINITE HEALING Is Busted | Hafu TFT challenger,https://www.youtube.com/watch?v=npMpZi1Glno,2021-12-19,25489,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'kaisa', 'kaisa carry', 'kaisa healing', 'infinite healing', 'tft infinite healing']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Today...VIKTOR Will Carry Me! Weeeeeee!! | Hafu TFT Challenger,https://www.youtube.com/watch?v=co404f4flIo,2021-12-18,14989,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'viktor carry', 'viktor', 'viktor tft carry', 'viktor tft', 'hafu viktor', 'challenger', 'hafu challenger']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,I BEAT MY HUSBAND!! - Double Stand United is BUSTED | Hafu TFT Challenger,https://www.youtube.com/watch?v=8_1XR79VQdQ,2021-12-17,21829,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', ""hafu's husband"", 'hafu husband', 'hafu husband tft', 'challenger husband', 'hafu dogdog', 'hafu challenger', 'hafu tft challenger']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,ZYRA IS MY QUEEN | Hafu TFT Challenger,https://www.youtube.com/watch?v=hPl4JUTOo6E,2021-12-16,20664,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'hafu challenger', 'hafu zyra', 'zyra', 'zyra tft', 'zyra carry']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,I Accidentally Ate One of My Core Units in the FINAL ROUND | Hafu TFT Challenger,https://www.youtube.com/watch?v=GpvUa6TuXWI,2021-12-15,11340,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'hafu challenger', 'ate one of my units', 'hafu missplay', 'hafu tft challenger']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,"Hafu and the 1,000,000g Board | TFT Challenger",https://www.youtube.com/watch?v=8MLwjNt-NPw,2021-12-14,25388,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'hafu challenger']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,The Best then the Worst then the Best Game All in 1 Game | TFT Hafu Challenger,https://www.youtube.com/watch?v=U4NpZwzimt4,2021-12-13,18588,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'challenger', 'hafu tft challenger']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,How to BEAT Akali 2 - A Lesson w/ Hafu | TFT Challenger,https://www.youtube.com/watch?v=B_fPSJASJW4,2021-12-12,17880,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'countering akali akali counter', 'tft counter', 'tft akali counter', 'challenger', 'hafu challenger']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,My Akali Had to Win 4 IMPOSSIBLE 1v1s for me to Survive | Hafu TFT Grandmasters,https://www.youtube.com/watch?v=uF-UKkR8aZg,2021-12-11,14985,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'akali', 'akali tft', 'akali teamfight tactics', 'akali build', 'akali tft build', 'tft grandmaster']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,I CRACKED THE META AND HIT GRANDMASTERS | Hafu TFT,https://www.youtube.com/watch?v=H4C4F2YN_rQ,2021-12-10,28124,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', 'i cracked the meta', 'hafu grandmasters', 'grandmaster', 'tft grandmaster', 'tft gm']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Lux is INSANE w/ New Blue Buff | Hafu Teamfight Tactics,https://www.youtube.com/watch?v=3liJydRBsfo,2021-12-09,18517,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,5 Mercs ROUND 1 - BEST GAME I'VE EVER PLAYED | Hafu TFT,https://www.youtube.com/watch?v=QM1TMdCPGdQ,2021-12-08,306402,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess', '5 mercs', 'mercs', '5 mercs round 1']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,I FINALLY HIT MASTERS - INCREDIBLE Broken Stopwatch Game,https://www.youtube.com/watch?v=A9r9y3Z9T8c,2021-12-07,74900,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Easiest Duo Game of Our LIVES - Mutant Snowball | TFT Double Up,https://www.youtube.com/watch?v=_vN_3jci6po,2021-12-06,15725,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Hitting a Viktor 2 on 4-5 Works PRETTY WELL | TFT Double Up,https://www.youtube.com/watch?v=CA4-y2g4ZzE,2021-12-05,12325,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,6 Challenger and PRAY to the Yone Gods | Hafu Teamfight Tactics,https://www.youtube.com/watch?v=Vfunx1piGF8,2021-12-04,9950,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,How Does Full Item Urgot 1 DO 0 DAMAGE???,https://www.youtube.com/watch?v=_mwVzYKlwQY,2021-12-03,8882,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,When You Highroll Out of Your Mind... | Hafu Teamfight Tactics,https://www.youtube.com/watch?v=iqnDbqQWmGw,2021-12-02,24449,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,"Everyone Went Heavy Econ, So I Just Killed Them w/ Knife's Edge | Teamfight Tactics",https://www.youtube.com/watch?v=vFaBechorNI,2021-12-01,27462,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,If I lose ONCE After 4-6...It's an 8th Place Game,https://www.youtube.com/watch?v=RfZMIvdDlIg,2021-11-30,11047,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,I'm Playing Seraphine EVERY GAME NOW She's BROKEN | Teamfight Tactics,https://www.youtube.com/watch?v=RosKAOl1-b8,2021-11-29,12921,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
Hafu,Triple Archangels Viktor 2 WRECKS People,https://www.youtube.com/watch?v=0XhVMYrUwfU,2021-11-28,18323,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,5 Mutants + The Biggest Cho'Gath in ALL the Land,https://www.youtube.com/watch?v=DIAJP0s2uxI,2021-11-27,25120,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,The PERFECT Clear Mind Start - Unstoppable Jhin 3 Ending,https://www.youtube.com/watch?v=UCzLWzhTV6o,2021-11-26,54239,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
Hafu,Everyone in the Lobby Had 1 HP and We Faced a MONSTER,https://www.youtube.com/watch?v=gTOS4pfmVUI,2021-11-25,12355,,"['itshafu', 'hafu', 'teamfight tactics', 'teamfight', 'tactics', 'hafu tft', 'tft', 'hafu teamfight tactics', 'legendary minions', 'auto battler', 'hafu auto battler', 'autobattler', 'auto chess']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
