Author,Title,URL,Publish Date,Views,Rating,Keywords,Streams,FPS,Itag
Mortdog,Radiant Cho'gath3 - Much HP. Such Mutants! | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=qRSoZrsR9UI,2022-02-21,31615,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Perfect Renata - Blue Battery2 Also! | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=RxynbaHrLh8,2022-02-20,30802,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,5 Socialites - Who balanced this WTF?! | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=wERSoWFQf-k,2022-02-19,35280,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Vi Carry - You're under arrest Cupcake | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=SkSe4crYn9s,2022-02-18,29298,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Kha'Zix Glasc - The most unique Mutants | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=_scbgGQQ_yQ,2022-02-17,26224,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Syndicate Ahri - And her Catfish Mafia | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=wv77vQr_ZyQ,2022-02-16,31184,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Patch 12.4 Rundown | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=FjGsyMX7W_k,2022-02-15,41021,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,VIP Draven - So...Debonair! | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=0PuF88DBsA4,2022-02-15,33718,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Eggcellent Ashe - An over easy victory! | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=8ybAWJ2-wCc,2022-02-14,50412,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Sivir Strikes! - Much AD! Such Bounce! | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=gbvHZThMT_U,2022-02-13,24812,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Scrap Innovator - A basic solid comp | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=t2_HEqI6B9E,2022-02-12,19846,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Silco & Viktor - An unbeatable pair? | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=hzs399LA-QA,2022-02-11,23406,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Mercs to Jinx 3 - You're Perfect just the way you are | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=Ek3aorhTxmw,2022-02-10,33547,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,7 Mutant Cho - How do you kill this?? | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=QUUxEGeRZ-o,2022-02-09,37117,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
Mortdog,"6 Arcanist - Ahri, Silco, and Viktor! | TFT Neon Nights | Teamfight Tactics",https://www.youtube.com/watch?v=c53pWajGPcM,2022-02-08,28040,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Renata Glasc - 6 Scholar Poison Delight | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=1Kmfysg0mAc,2022-02-07,34091,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Double Trouble GP - A Unique Augment! | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=XqMQeY-0_dk,2022-02-06,53156,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,VIP Syndra 3 - She's VERY Important! | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=AaVZcKU5i0E,2022-02-05,30674,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Lucian 3 OP - Perfect Mercs into Hextech | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=3xtjCVpve90,2022-02-04,32519,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Neon Nights - Challenger Unity Augment | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=rvb0ENu0oTc,2022-02-03,35179,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
Mortdog,Imperial Doggo - Goodbye G&G | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=YrWQqzYJLXo,2022-02-02,18781,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,(2/2) Neon Nights PBE Preview - Systems & Mechanics | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=CGj7uzp9D-o,2022-02-01,35397,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,(1/2) Neon Nights PBE Preview - Champs & Traits | TFT Neon Nights | Teamfight Tactics,https://www.youtube.com/watch?v=Ese3VrVVnPg,2022-02-01,61288,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Veigar 3 Returns - 'Cause I've got a golden ticket | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=lp8yy-oae-g,2022-02-01,28242,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Mr. 100 Scrap - Ezreal is a Beast! | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=HaES_K_4-7M,2022-01-31,25685,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Patch 12.3 Rundown | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=3saQN396EoY,2022-01-30,43780,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08.0.110.06.01.06.0"" progressive=""False"" type=""video"">",30,397
Mortdog,Mutant High Roll - Perfect Dark Star game! | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=PABjtnxKmGw,2022-01-30,21982,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Chem Lissandra 3 - Too focused on questions | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=p8lCcjoIfgY,2022-01-29,15995,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Patch 12.2 Post Mortem | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=HTx7HP4mJco,2022-01-29,19801,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Merc5 Gangplank3 - Can it beat Lux 3? | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=2T_Dzoe3Yjo,2022-01-28,16648,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Jayce 3 is back! - And 3 ZZ'Rot portals too | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=85DFWtj_38g,2022-01-27,19705,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Kent Returns - 93 HP Domination Win | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=hl3r2g_xabE,2022-01-26,13940,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
Mortdog,Anima Cho'gath 3 - 700 hp/sec regen is good | TFT Gizmos & Gadgets | Teamfight Tactics,https://www.youtube.com/watch?v=9XcJi6mrsZU,2022-01-25,23452,,"['mort tft', 'tft', 'teamfight tactics', 'teamfight tactics guide', 'teamfight tactics strategy', 'teamfight tactics gameplay', 'teamfight tactics build', 'teamfight tactics op', 'team fight tactics', 'lol', 'tft guide', 'how to tft', 'best comps tft', 'lol tft', 'tft gameplay', 'auto chess lol', 'lol teamfight tactics', 'mort teamfight tactics', 'mortdog', 'mortdog tft', 'mortdog teamfight tactics', 'League of Legends', 'Riot', 'TFT Reckoning', 'Reckoning', 'TFT Set 5', 'Set 5']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
