youtuber,video_name,frame_name,outcome
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1980.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3870.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5280.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7470.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9450.jpg,0
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12630.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14430.jpg,0
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15930.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17730.jpg,0
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame19590.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22380.jpg,0
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame25530.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame27480.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29340.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame30690.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame32520.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34830.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame37980.jpg,0
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41100.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame42810.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame44190.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame46380.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame48450.jpg,0
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame51150.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53010.jpg,0
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame55020.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56430.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame58260.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame60000.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame62280.jpg,0
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame64110.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame65430.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame66810.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame68670.jpg,1
Mortdog,8 Arcanist - A Challenger level duel  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame70440.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame870.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame2040.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3900.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5280.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7080.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9360.jpg,0
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12330.jpg,0
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14220.jpg,0
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15840.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17700.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame19470.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22380.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame25470.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame27540.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29250.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame30630.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame32760.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34590.jpg,0
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame37710.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame40560.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame42240.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43590.jpg,0
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame45480.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame47430.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50400.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame52320.jpg,0
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53910.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame55260.jpg,0
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame57210.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame59070.jpg,0
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame61650.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame63450.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame64830.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame66240.jpg,1
Mortdog,8 Arcanist - Still good post nerfs  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame67980.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame780.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1890.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3810.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5160.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7020.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame8970.jpg,0
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame11850.jpg,0
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame13800.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15450.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17190.jpg,0
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame19410.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22170.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame25230.jpg,0
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame27450.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29340.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame30660.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame32460.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34680.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame37650.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame40530.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame42180.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43650.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame45660.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame47940.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50910.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame52920.jpg,0
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame54660.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56160.jpg,0
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame58260.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame60300.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame62970.jpg,0
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame65220.jpg,0
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame66870.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame68430.jpg,1
Mortdog,8 Arcanist Viktor melts the board  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame70200.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame690.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1830.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3720.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5160.jpg,0
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7230.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9090.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12120.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame13890.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15810.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17760.jpg,0
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame20010.jpg,0
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame23100.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame26340.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame28320.jpg,0
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29760.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame31200.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame32940.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34770.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame37440.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame40110.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41910.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43380.jpg,0
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame44970.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame46620.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame48990.jpg,0
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50730.jpg,0
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame52140.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53460.jpg,0
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame55680.jpg,1
Mortdog,8 Arcanists - Portable Forge is Buffed!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame57420.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame870.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1950.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3870.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5190.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7170.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame8940.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12180.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14430.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame16050.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17790.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame20100.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame23130.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame26160.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame28080.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29850.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame31170.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame33000.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34950.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame37920.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame40950.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame42540.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43950.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame45900.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame47610.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50280.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame52290.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53940.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame55440.jpg,0
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame57330.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame59130.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame61410.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame63210.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame64800.jpg,1
Mortdog,8 Bruiser - Dont forget to feed Kench  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame66270.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame870.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame1980.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame3090.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame4500.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame6960.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame9120.jpg,0
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame11940.jpg,0
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame14010.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame15600.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame17340.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame19380.jpg,0
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame21390.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame24660.jpg,0
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame27180.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame28860.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame30210.jpg,0
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame32640.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame34620.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame37530.jpg,0
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame39390.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame40830.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame42540.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame45210.jpg,0
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame47460.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame50400.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame52410.jpg,0
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame54060.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame55320.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame57780.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame59640.jpg,1
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame61890.jpg,0
Mortdog,8 Dawn Garen - Goodbye Victorious God-King  TFT Reckoning  Teamfight Tactics.mp4,frame63840.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame840.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1890.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3750.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5190.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7020.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame8940.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame11760.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame13650.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15390.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17190.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame18900.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame21600.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame24540.jpg,1
Mortdog,9 Chemtech - Pretty good chase trait  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame26430.jpg,1
