youtuber,video_name,frame_name,y
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame50280.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame51840.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame5190.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame53220.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame54990.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame56700.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame58980.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame60600.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame62010.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame63390.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame65040.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame7080.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame810.jpg,
Mortdog,7 Debonair Draven - How do I keep doing this!  TFT Neon Nights  Teamfight Tactics.mp4,frame8880.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame11850.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame13740.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15210.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame16950.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1860.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame18870.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame21540.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame24750.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame26730.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame28470.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29820.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame31890.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame34050.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame36960.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3810.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame39780.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41340.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame42840.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame44820.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame46710.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame49590.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame51570.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5220.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53190.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame54540.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56760.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame58830.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame61410.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame63330.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame65070.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame66420.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame6960.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame780.jpg,
Mortdog,7 Innovator - A Dragon to kick off 2022  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame8850.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12240.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14070.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame16110.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame18090.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1890.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame20010.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22770.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame25830.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame28020.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29670.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame31020.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame33240.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame35460.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3750.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame38610.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41400.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43050.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame44490.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame46410.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame48360.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50880.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5130.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame52920.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame54780.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56190.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame57930.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame59940.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame62610.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame64890.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7380.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame780.jpg,
Mortdog,7 Innovator - Jayce _ Viktor Bros!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9330.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame12240.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame14460.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame16170.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame18120.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame2010.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame20130.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame23250.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame26490.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame28890.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame31980.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame33960.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame36240.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame3870.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame39270.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame42390.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame44310.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame45720.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame47760.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame49920.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame5250.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame52830.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame54810.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame56700.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame58170.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame59970.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame61920.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame64830.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame66900.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame68700.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame70140.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame7050.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame72090.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame74280.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame76950.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame840.jpg,
Mortdog,7 Innovator - Tiny Titan Ezreal  TFT Neon Nights  Teamfight Tactics.mp4,frame9300.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12060.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14100.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame16050.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17880.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame1920.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame19740.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22470.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame25380.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame27210.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame28680.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame30090.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame32010.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame33930.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame36780.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3810.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame39630.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41370.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame42780.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame44610.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame46320.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame48870.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame50580.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame51990.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5250.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53370.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame55050.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56760.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame58830.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame6990.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame840.jpg,
Mortdog,7 Mercenaries - 48 Item Component Win!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame8970.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12510.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14460.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame16230.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17970.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame19890.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame2040.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22890.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame26040.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame28260.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame30180.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame31560.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame33780.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame35670.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame38670.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3870.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41340.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame42870.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame44310.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame46470.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame48390.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame51210.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5280.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53160.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame54780.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56100.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame57930.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame59700.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7110.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame810.jpg,
Mortdog,7 Mercenary - The treasure is mine!  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9300.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame12240.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame14460.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame15900.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame17610.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame19500.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame2040.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame22080.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame25140.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame26880.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame28290.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame29610.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame31350.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame33060.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame35790.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame38850.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame3900.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame40440.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame41850.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame43740.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame45720.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame48150.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame49980.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame51690.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame5250.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame53010.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame54840.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame56610.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame58800.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame7110.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame870.jpg,
Mortdog,7 Syndicate - Is Blue TF the best opener  TFT Gizmos _ Gadgets  Teamfight Tactics.mp4,frame9150.jpg,
Mortdog,7 Syndicate Vi - Who needs Ashe or Ahri  TFT Neon Nights  Teamfight Tactics.mp4,frame12960.jpg,
Mortdog,7 Syndicate Vi - Who needs Ashe or Ahri  TFT Neon Nights  Teamfight Tactics.mp4,frame14850.jpg,
Mortdog,7 Syndicate Vi - Who needs Ashe or Ahri  TFT Neon Nights  Teamfight Tactics.mp4,frame16800.jpg,
Mortdog,7 Syndicate Vi - Who needs Ashe or Ahri  TFT Neon Nights  Teamfight Tactics.mp4,frame18720.jpg,
Mortdog,7 Syndicate Vi - Who needs Ashe or Ahri  TFT Neon Nights  Teamfight Tactics.mp4,frame2040.jpg,
Mortdog,7 Syndicate Vi - Who needs Ashe or Ahri  TFT Neon Nights  Teamfight Tactics.mp4,frame20760.jpg,
Mortdog,7 Syndicate Vi - Who needs Ashe or Ahri  TFT Neon Nights  Teamfight Tactics.mp4,frame23940.jpg,
Mortdog,7 Syndicate Vi - Who needs Ashe or Ahri  TFT Neon Nights  Teamfight Tactics.mp4,frame26970.jpg,
Mortdog,7 Syndicate Vi - Who needs Ashe or Ahri  TFT Neon Nights  Teamfight Tactics.mp4,frame29190.jpg,
