,image_name,champion_onehot,champion_name
813,image_813.jpg,48,Seraphine
814,image_814.jpg,35,Senna
815,image_815.jpg,55,Silco
816,image_816.jpg,41,Braum
817,image_817.jpg,34,Morgana
818,image_818.jpg,25,Zyra
819,image_819.jpg,39,Ahri
820,image_820.jpg,3,Darius
821,image_821.jpg,41,Braum
822,image_822.jpg,3,Darius
823,image_823.jpg,34,Morgana
824,image_824.jpg,56,Tahm Kench
825,image_825.jpg,32,Malzahar
826,image_826.jpg,13,Ashe
827,image_827.jpg,25,Zyra
828,image_828.jpg,39,Ahri
829,image_829.jpg,39,Ahri
830,image_830.jpg,25,Zyra
831,image_831.jpg,35,Senna
832,image_832.jpg,46,Orianna
833,image_833.jpg,34,Morgana
834,image_834.jpg,3,Darius
835,image_835.jpg,41,Braum
836,image_836.jpg,57,Veigar
837,image_0_batch-data-0.jpg,85,Background
838,image_1_batch-data-0.jpg,85,Background
839,image_2_batch-data-0.jpg,85,Background
840,image_3_batch-data-0.jpg,85,Background
841,image_4_batch-data-0.jpg,85,Background
842,image_5_batch-data-0.jpg,85,Background
843,image_6_batch-data-0.jpg,85,Background
844,image_7_batch-data-0.jpg,85,Background
845,image_8_batch-data-0.jpg,85,Background
846,image_9_batch-data-0.jpg,85,Background
847,image_10_batch-data-0.jpg,85,Background
848,image_11_batch-data-0.jpg,85,Background
849,image_12_batch-data-0.jpg,85,Background
850,image_13_batch-data-0.jpg,85,Background
851,image_14_batch-data-0.jpg,85,Background
852,image_15_batch-data-0.jpg,85,Background
853,image_16_batch-data-0.jpg,85,Background
854,image_17_batch-data-0.jpg,85,Background
855,image_18_batch-data-0.jpg,85,Background
856,image_19_batch-data-0.jpg,85,Background
857,image_20_batch-data-0.jpg,85,Background
858,image_21_batch-data-0.jpg,85,Background
859,image_22_batch-data-0.jpg,85,Background
860,image_23_batch-data-0.jpg,85,Background
861,image_24_batch-data-0.jpg,85,Background
862,image_25_batch-data-0.jpg,80,Urgot
863,image_26_batch-data-0.jpg,85,Background
864,image_27_batch-data-0.jpg,85,Background
865,image_28_batch-data-0.jpg,85,Background
866,image_29_batch-data-0.jpg,85,Background
867,image_30_batch-data-0.jpg,85,Background
868,image_31_batch-data-0.jpg,85,Background
869,image_32_batch-data-0.jpg,85,Background
870,image_33_batch-data-0.jpg,85,Background
871,image_34_batch-data-0.jpg,85,Background
872,image_35_batch-data-0.jpg,85,Background
873,image_36_batch-data-0.jpg,85,Background
874,image_37_batch-data-0.jpg,85,Background
875,image_38_batch-data-0.jpg,85,Background
876,image_39_batch-data-0.jpg,85,Background
877,image_40_batch-data-0.jpg,85,Background
878,image_41_batch-data-0.jpg,85,Background
879,image_42_batch-data-0.jpg,85,Background
880,image_43_batch-data-0.jpg,85,Background
881,image_44_batch-data-0.jpg,85,Background
882,image_45_batch-data-0.jpg,85,Background
883,image_46_batch-data-0.jpg,85,Background
884,image_47_batch-data-0.jpg,85,Background
885,image_48_batch-data-0.jpg,85,Background
886,image_49_batch-data-0.jpg,85,Background
887,image_50_batch-data-0.jpg,85,Background
888,image_51_batch-data-0.jpg,85,Background
889,image_52_batch-data-0.jpg,85,Background
890,image_53_batch-data-0.jpg,85,Background
891,image_54_batch-data-0.jpg,85,Background
892,image_55_batch-data-0.jpg,85,Background
893,image_56_batch-data-0.jpg,85,Background
894,image_57_batch-data-0.jpg,85,Background
895,image_58_batch-data-0.jpg,85,Background
896,image_59_batch-data-0.jpg,85,Background
897,image_60_batch-data-0.jpg,85,Background
898,image_61_batch-data-0.jpg,85,Background
899,image_62_batch-data-0.jpg,85,Background
900,image_63_batch-data-0.jpg,66,Katarina
901,image_64_batch-data-0.jpg,85,Background
902,image_65_batch-data-0.jpg,85,Background
903,image_66_batch-data-0.jpg,85,Background
904,image_67_batch-data-0.jpg,85,Background
905,image_68_batch-data-0.jpg,85,Background
906,image_69_batch-data-0.jpg,85,Background
907,image_70_batch-data-0.jpg,85,Background
908,image_71_batch-data-0.jpg,85,Background
909,image_72_batch-data-0.jpg,85,Background
910,image_73_batch-data-0.jpg,85,Background
911,image_74_batch-data-0.jpg,85,Background
912,image_75_batch-data-0.jpg,85,Background
913,image_76_batch-data-0.jpg,85,Background
914,image_77_batch-data-0.jpg,85,Background
915,image_78_batch-data-0.jpg,85,Background
916,image_79_batch-data-0.jpg,85,Background
917,image_80_batch-data-0.jpg,85,Background
918,image_81_batch-data-0.jpg,85,Background
919,image_82_batch-data-0.jpg,85,Background
920,image_83_batch-data-0.jpg,85,Background
921,image_84_batch-data-0.jpg,23,Warwick
922,image_85_batch-data-0.jpg,85,Background
923,image_86_batch-data-0.jpg,85,Background
924,image_87_batch-data-0.jpg,71,Lissandra
925,image_88_batch-data-0.jpg,85,Background
926,image_89_batch-data-0.jpg,85,Background
927,image_90_batch-data-0.jpg,85,Background
928,image_91_batch-data-0.jpg,85,Background
929,image_92_batch-data-0.jpg,85,Background
930,image_93_batch-data-0.jpg,85,Background
931,image_94_batch-data-0.jpg,85,Background
932,image_95_batch-data-0.jpg,85,Background
933,image_96_batch-data-0.jpg,85,Background
934,image_97_batch-data-0.jpg,85,Background
935,image_98_batch-data-0.jpg,85,Background
936,image_99_batch-data-0.jpg,85,Background
937,image_100_batch-data-0.jpg,85,Background
938,image_101_batch-data-0.jpg,85,Background
939,image_102_batch-data-0.jpg,85,Background
940,image_103_batch-data-0.jpg,85,Background
941,image_104_batch-data-0.jpg,85,Background
942,image_105_batch-data-0.jpg,85,Background
943,image_106_batch-data-0.jpg,85,Background
944,image_107_batch-data-0.jpg,85,Background
945,image_108_batch-data-0.jpg,85,Background
946,image_109_batch-data-0.jpg,85,Background
947,image_110_batch-data-0.jpg,85,Background
948,image_111_batch-data-0.jpg,85,Background
949,image_112_batch-data-0.jpg,85,Background
950,image_113_batch-data-0.jpg,85,Background
951,image_114_batch-data-0.jpg,85,Background
952,image_115_batch-data-0.jpg,85,Background
953,image_116_batch-data-0.jpg,85,Background
954,image_117_batch-data-0.jpg,85,Background
955,image_118_batch-data-0.jpg,8,Nocturne
956,image_119_batch-data-0.jpg,25,Zyra
957,image_120_batch-data-0.jpg,85,Background
958,image_121_batch-data-0.jpg,85,Background
959,image_122_batch-data-0.jpg,85,Background
960,image_123_batch-data-0.jpg,85,Background
961,image_124_batch-data-0.jpg,85,Background
962,image_125_batch-data-0.jpg,85,Background
963,image_126_batch-data-0.jpg,85,Background
964,image_127_batch-data-0.jpg,85,Background
965,image_128_batch-data-0.jpg,85,Background
966,image_129_batch-data-0.jpg,85,Background
967,image_130_batch-data-0.jpg,85,Background
968,image_131_batch-data-0.jpg,85,Background
969,image_132_batch-data-0.jpg,85,Background
970,image_133_batch-data-0.jpg,74,Taric
971,image_134_batch-data-0.jpg,85,Background
972,image_135_batch-data-0.jpg,85,Background
973,image_136_batch-data-0.jpg,85,Background
974,image_137_batch-data-0.jpg,85,Background
975,image_138_batch-data-0.jpg,85,Background
976,image_139_batch-data-0.jpg,85,Background
977,image_140_batch-data-0.jpg,85,Background
978,image_141_batch-data-0.jpg,85,Background
979,image_142_batch-data-0.jpg,85,Background
980,image_143_batch-data-0.jpg,85,Background
981,image_144_batch-data-0.jpg,85,Background
982,image_145_batch-data-0.jpg,85,Background
983,image_146_batch-data-0.jpg,85,Background
984,image_147_batch-data-0.jpg,85,Background
985,image_148_batch-data-0.jpg,85,Background
986,image_149_batch-data-0.jpg,85,Background
987,image_150_batch-data-0.jpg,85,Background
988,image_151_batch-data-0.jpg,85,Background
989,image_152_batch-data-0.jpg,85,Background
990,image_153_batch-data-0.jpg,85,Background
991,image_154_batch-data-0.jpg,85,Background
992,image_155_batch-data-0.jpg,85,Background
993,image_156_batch-data-0.jpg,85,Background
994,image_157_batch-data-0.jpg,85,Background
995,image_158_batch-data-0.jpg,85,Background
996,image_159_batch-data-0.jpg,85,Background
997,image_160_batch-data-0.jpg,85,Background
998,image_161_batch-data-0.jpg,85,Background
999,image_162_batch-data-0.jpg,85,Background
1000,image_163_batch-data-0.jpg,85,Background
1001,image_164_batch-data-0.jpg,85,Background
1002,image_165_batch-data-0.jpg,85,Background
1003,image_166_batch-data-0.jpg,85,Background
1004,image_167_batch-data-0.jpg,85,Background
1005,image_168_batch-data-0.jpg,85,Background
1006,image_169_batch-data-0.jpg,85,Background
1007,image_170_batch-data-0.jpg,85,Background
1008,image_171_batch-data-0.jpg,85,Background
1009,image_172_batch-data-0.jpg,85,Background
1010,image_173_batch-data-0.jpg,85,Background
1011,image_174_batch-data-0.jpg,85,Background
1012,image_175_batch-data-0.jpg,85,Background
1013,image_176_batch-data-0.jpg,85,Background
1014,image_177_batch-data-0.jpg,85,Background
1015,image_178_batch-data-0.jpg,85,Background
1016,image_179_batch-data-0.jpg,85,Background
1017,image_180_batch-data-0.jpg,85,Background
1018,image_181_batch-data-0.jpg,85,Background
1019,image_182_batch-data-0.jpg,85,Background
1020,image_183_batch-data-0.jpg,85,Background
1021,image_184_batch-data-0.jpg,85,Background
1022,image_185_batch-data-0.jpg,85,Background
1023,image_186_batch-data-0.jpg,85,Background
1024,image_187_batch-data-0.jpg,85,Background
1025,image_188_batch-data-0.jpg,85,Background
1026,image_189_batch-data-0.jpg,85,Background
1027,image_190_batch-data-0.jpg,85,Background
1028,image_191_batch-data-0.jpg,85,Background
1029,image_192_batch-data-0.jpg,85,Background
1030,image_193_batch-data-0.jpg,85,Background
1031,image_194_batch-data-0.jpg,85,Background
1032,image_195_batch-data-0.jpg,85,Background
1033,image_196_batch-data-0.jpg,85,Background
1034,image_197_batch-data-0.jpg,85,Background
1035,image_198_batch-data-0.jpg,85,Background
1036,image_199_batch-data-0.jpg,85,Background
1037,image_200_batch-data-0.jpg,85,Background
1038,image_201_batch-data-0.jpg,85,Background
1039,image_202_batch-data-0.jpg,85,Background
1040,image_203_batch-data-0.jpg,85,Background
1041,image_204_batch-data-0.jpg,12,Ziggs
1042,image_205_batch-data-0.jpg,85,Background
1043,image_206_batch-data-0.jpg,85,Background
1044,image_207_batch-data-0.jpg,85,Background
1045,image_208_batch-data-0.jpg,85,Background
1046,image_209_batch-data-0.jpg,85,Background
1047,image_210_batch-data-0.jpg,85,Background
1048,image_211_batch-data-0.jpg,85,Background
1049,image_212_batch-data-0.jpg,85,Background
1050,image_213_batch-data-0.jpg,85,Background
1051,image_214_batch-data-0.jpg,85,Background
1052,image_215_batch-data-0.jpg,85,Background
1053,image_216_batch-data-0.jpg,85,Background
1054,image_217_batch-data-0.jpg,85,Background
1055,image_218_batch-data-0.jpg,85,Background
1056,image_219_batch-data-0.jpg,85,Background
1057,image_220_batch-data-0.jpg,85,Background
1058,image_221_batch-data-0.jpg,85,Background
1059,image_222_batch-data-0.jpg,85,Background
1060,image_223_batch-data-0.jpg,85,Background
1061,image_224_batch-data-0.jpg,85,Background
1062,image_225_batch-data-0.jpg,85,Background
1063,image_226_batch-data-0.jpg,85,Background
1064,image_227_batch-data-0.jpg,85,Background
1065,image_228_batch-data-0.jpg,85,Background
1066,image_229_batch-data-0.jpg,85,Background
1067,image_230_batch-data-0.jpg,85,Background
1068,image_231_batch-data-0.jpg,85,Background
1069,image_232_batch-data-0.jpg,85,Background
1070,image_233_batch-data-0.jpg,85,Background
1071,image_234_batch-data-0.jpg,85,Background
1072,image_235_batch-data-0.jpg,85,Background
1073,image_236_batch-data-0.jpg,85,Background
1074,image_237_batch-data-0.jpg,85,Background
1075,image_238_batch-data-0.jpg,85,Background
1076,image_239_batch-data-0.jpg,85,Background
1077,image_240_batch-data-0.jpg,85,Background
1078,image_241_batch-data-0.jpg,85,Background
1079,image_242_batch-data-0.jpg,85,Background
1080,image_243_batch-data-0.jpg,85,Background
1081,image_244_batch-data-0.jpg,85,Background
1082,image_245_batch-data-0.jpg,85,Background
1083,image_246_batch-data-0.jpg,85,Background
1084,image_247_batch-data-0.jpg,85,Background
1085,image_248_batch-data-0.jpg,85,Background
1086,image_249_batch-data-0.jpg,85,Background
1087,image_250_batch-data-0.jpg,72,Samira
1088,image_251_batch-data-0.jpg,85,Background
1089,image_252_batch-data-0.jpg,85,Background
1090,image_253_batch-data-0.jpg,85,Background
1091,image_254_batch-data-0.jpg,85,Background
1092,image_255_batch-data-0.jpg,85,Background
1093,image_256_batch-data-0.jpg,85,Background
1094,image_257_batch-data-0.jpg,85,Background
1095,image_258_batch-data-0.jpg,85,Background
1096,image_259_batch-data-0.jpg,85,Background
1097,image_260_batch-data-0.jpg,85,Background
1098,image_261_batch-data-0.jpg,85,Background
1099,image_262_batch-data-0.jpg,85,Background
1100,image_263_batch-data-0.jpg,85,Background
1101,image_264_batch-data-0.jpg,85,Background
1102,image_265_batch-data-0.jpg,85,Background
1103,image_266_batch-data-0.jpg,85,Background
1104,image_267_batch-data-0.jpg,85,Background
1105,image_268_batch-data-0.jpg,85,Background
1106,image_269_batch-data-0.jpg,85,Background
1107,image_270_batch-data-0.jpg,85,Background
1108,image_271_batch-data-0.jpg,85,Background
1109,image_272_batch-data-0.jpg,85,Background
1110,image_273_batch-data-0.jpg,85,Background
1111,image_274_batch-data-0.jpg,85,Background
1112,image_275_batch-data-0.jpg,85,Background
1113,image_276_batch-data-0.jpg,85,Background
1114,image_277_batch-data-0.jpg,85,Background
1115,image_278_batch-data-0.jpg,85,Background
1116,image_279_batch-data-0.jpg,85,Background
1117,image_280_batch-data-0.jpg,16,Lulu
1118,image_281_batch-data-0.jpg,85,Background
1119,image_282_batch-data-0.jpg,85,Background
1120,image_283_batch-data-0.jpg,85,Background
1121,image_284_batch-data-0.jpg,85,Background
1122,image_285_batch-data-0.jpg,85,Background
1123,image_286_batch-data-0.jpg,85,Background
1124,image_287_batch-data-0.jpg,85,Background
1125,image_288_batch-data-0.jpg,85,Background
1126,image_289_batch-data-0.jpg,85,Background
1127,image_290_batch-data-0.jpg,85,Background
1128,image_291_batch-data-0.jpg,85,Background
1129,image_292_batch-data-0.jpg,85,Background
1130,image_293_batch-data-0.jpg,85,Background
1131,image_294_batch-data-0.jpg,85,Background
1132,image_295_batch-data-0.jpg,85,Background
1133,image_296_batch-data-0.jpg,85,Background
1134,image_297_batch-data-0.jpg,85,Background
1135,image_298_batch-data-0.jpg,85,Background
1136,image_299_batch-data-0.jpg,85,Background
1137,image_300_batch-data-0.jpg,85,Background
1138,image_301_batch-data-0.jpg,85,Background
1139,image_302_batch-data-0.jpg,85,Background
1140,image_303_batch-data-0.jpg,85,Background
1141,image_304_batch-data-0.jpg,85,Background
1142,image_305_batch-data-0.jpg,85,Background
1143,image_306_batch-data-0.jpg,85,Background
1144,image_307_batch-data-0.jpg,85,Background
1145,image_308_batch-data-0.jpg,85,Background
1146,image_309_batch-data-0.jpg,85,Background
1147,image_310_batch-data-0.jpg,85,Background
1148,image_311_batch-data-0.jpg,85,Background
1149,image_312_batch-data-0.jpg,85,Background
1150,image_313_batch-data-0.jpg,85,Background
1151,image_314_batch-data-0.jpg,85,Background
1152,image_315_batch-data-0.jpg,85,Background
1153,image_316_batch-data-0.jpg,85,Background
1154,image_317_batch-data-0.jpg,85,Background
1155,image_318_batch-data-0.jpg,85,Background
1156,image_319_batch-data-0.jpg,85,Background
1157,image_320_batch-data-0.jpg,85,Background
1158,image_321_batch-data-0.jpg,85,Background
1159,image_322_batch-data-0.jpg,85,Background
1160,image_323_batch-data-0.jpg,85,Background
1161,image_324_batch-data-0.jpg,85,Background
1162,image_325_batch-data-0.jpg,85,Background
1163,image_326_batch-data-0.jpg,85,Background
1164,image_327_batch-data-0.jpg,85,Background
1165,image_328_batch-data-0.jpg,85,Background
1166,image_329_batch-data-0.jpg,85,Background
1167,image_330_batch-data-0.jpg,85,Background
1168,image_331_batch-data-0.jpg,85,Background
1169,image_332_batch-data-0.jpg,85,Background
1170,image_333_batch-data-0.jpg,85,Background
1171,image_334_batch-data-0.jpg,85,Background
1172,image_335_batch-data-0.jpg,85,Background
1173,image_336_batch-data-0.jpg,85,Background
1174,image_337_batch-data-0.jpg,85,Background
1175,image_338_batch-data-0.jpg,85,Background
1176,image_339_batch-data-0.jpg,85,Background
1177,image_340_batch-data-0.jpg,85,Background
1178,image_341_batch-data-0.jpg,85,Background
1179,image_342_batch-data-0.jpg,85,Background
1180,image_343_batch-data-0.jpg,85,Background
1181,image_344_batch-data-0.jpg,85,Background
1182,image_345_batch-data-0.jpg,85,Background
1183,image_346_batch-data-0.jpg,85,Background
1184,image_347_batch-data-0.jpg,85,Background
1185,image_348_batch-data-0.jpg,85,Background
1186,image_349_batch-data-0.jpg,85,Background
1187,image_350_batch-data-0.jpg,85,Background
1188,image_351_batch-data-0.jpg,85,Background
1189,image_352_batch-data-0.jpg,85,Background
1190,image_353_batch-data-0.jpg,85,Background
1191,image_354_batch-data-0.jpg,22,Talon
1192,image_355_batch-data-0.jpg,85,Background
1193,image_356_batch-data-0.jpg,85,Background
1194,image_357_batch-data-0.jpg,85,Background
1195,image_358_batch-data-0.jpg,85,Background
1196,image_359_batch-data-0.jpg,85,Background
1197,image_360_batch-data-0.jpg,85,Background
1198,image_361_batch-data-0.jpg,85,Background
1199,image_362_batch-data-0.jpg,85,Background
1200,image_363_batch-data-0.jpg,85,Background
1201,image_364_batch-data-0.jpg,85,Background
1202,image_365_batch-data-0.jpg,85,Background
1203,image_366_batch-data-0.jpg,85,Background
1204,image_367_batch-data-0.jpg,85,Background
1205,image_368_batch-data-0.jpg,85,Background
1206,image_369_batch-data-0.jpg,85,Background
1207,image_370_batch-data-0.jpg,85,Background
1208,image_371_batch-data-0.jpg,85,Background
1209,image_372_batch-data-0.jpg,85,Background
1210,image_373_batch-data-0.jpg,85,Background
1211,image_374_batch-data-0.jpg,85,Background
1212,image_375_batch-data-0.jpg,85,Background
1213,image_376_batch-data-0.jpg,85,Background
1214,image_377_batch-data-0.jpg,85,Background
1215,image_378_batch-data-0.jpg,85,Background
1216,image_379_batch-data-0.jpg,85,Background
1217,image_380_batch-data-0.jpg,85,Background
1218,image_381_batch-data-0.jpg,85,Background
1219,image_382_batch-data-0.jpg,85,Background
1220,image_383_batch-data-0.jpg,85,Background
1221,image_384_batch-data-0.jpg,85,Background
1222,image_385_batch-data-0.jpg,85,Background
1223,image_386_batch-data-0.jpg,85,Background
1224,image_387_batch-data-0.jpg,85,Background
1225,image_388_batch-data-0.jpg,85,Background
1226,image_389_batch-data-0.jpg,85,Background
1227,image_390_batch-data-0.jpg,85,Background
1228,image_391_batch-data-0.jpg,85,Background
1229,image_392_batch-data-0.jpg,85,Background
1230,image_393_batch-data-0.jpg,85,Background
1231,image_394_batch-data-0.jpg,85,Background
1232,image_395_batch-data-0.jpg,85,Background
1233,image_396_batch-data-0.jpg,85,Background
1234,image_397_batch-data-0.jpg,85,Background
1235,image_398_batch-data-0.jpg,85,Background
1236,image_399_batch-data-0.jpg,85,Background
1237,image_400_batch-data-0.jpg,85,Background
1238,image_401_batch-data-0.jpg,85,Background
1239,image_402_batch-data-0.jpg,85,Background
1240,image_403_batch-data-0.jpg,85,Background
1241,image_404_batch-data-0.jpg,85,Background
1242,image_405_batch-data-0.jpg,85,Background
1243,image_406_batch-data-0.jpg,85,Background
1244,image_407_batch-data-0.jpg,85,Background
1245,image_408_batch-data-0.jpg,85,Background
1246,image_409_batch-data-0.jpg,85,Background
1247,image_410_batch-data-0.jpg,85,Background
1248,image_411_batch-data-0.jpg,85,Background
1249,image_412_batch-data-0.jpg,85,Background
1250,image_413_batch-data-0.jpg,85,Background
1251,image_414_batch-data-0.jpg,85,Background
1252,image_415_batch-data-0.jpg,85,Background
1253,image_416_batch-data-0.jpg,85,Background
1254,image_417_batch-data-0.jpg,85,Background
1255,image_418_batch-data-0.jpg,85,Background
1256,image_419_batch-data-0.jpg,85,Background
1257,image_420_batch-data-0.jpg,85,Background
1258,image_421_batch-data-0.jpg,85,Background
1259,image_422_batch-data-0.jpg,85,Background
1260,image_423_batch-data-0.jpg,85,Background
1261,image_424_batch-data-0.jpg,23,Warwick
1262,image_425_batch-data-0.jpg,30,Leona
1263,image_426_batch-data-0.jpg,85,Background
1264,image_427_batch-data-0.jpg,85,Background
1265,image_428_batch-data-0.jpg,85,Background
1266,image_429_batch-data-0.jpg,81,Yone
1267,image_430_batch-data-0.jpg,85,Background
1268,image_431_batch-data-0.jpg,85,Background
1269,image_432_batch-data-0.jpg,85,Background
1270,image_433_batch-data-0.jpg,2,Camille
1271,image_434_batch-data-0.jpg,85,Background
1272,image_435_batch-data-0.jpg,17,Quinn
1273,image_436_batch-data-0.jpg,85,Background
1274,image_437_batch-data-0.jpg,85,Background
1275,image_438_batch-data-0.jpg,85,Background
1276,image_439_batch-data-0.jpg,46,Orianna
1277,image_440_batch-data-0.jpg,85,Background
1278,image_441_batch-data-0.jpg,85,Background
1279,image_442_batch-data-0.jpg,85,Background
1280,image_443_batch-data-0.jpg,85,Background
1281,image_444_batch-data-0.jpg,85,Background
1282,image_445_batch-data-0.jpg,85,Background
1283,image_446_batch-data-0.jpg,85,Background
1284,image_447_batch-data-0.jpg,85,Background
1285,image_448_batch-data-0.jpg,85,Background
1286,image_449_batch-data-0.jpg,85,Background
1287,image_450_batch-data-0.jpg,85,Background
1288,image_451_batch-data-0.jpg,85,Background
1289,image_452_batch-data-0.jpg,85,Background
1290,image_453_batch-data-0.jpg,85,Background
1291,image_454_batch-data-0.jpg,85,Background
1292,image_455_batch-data-0.jpg,85,Background
1293,image_456_batch-data-0.jpg,85,Background
1294,image_457_batch-data-0.jpg,85,Background
1295,image_458_batch-data-0.jpg,85,Background
1296,image_459_batch-data-0.jpg,85,Background
1297,image_460_batch-data-0.jpg,85,Background
1298,image_461_batch-data-0.jpg,85,Background
1299,image_462_batch-data-0.jpg,85,Background
1300,image_463_batch-data-0.jpg,85,Background
1301,image_464_batch-data-0.jpg,85,Background
1302,image_465_batch-data-0.jpg,85,Background
1303,image_466_batch-data-0.jpg,85,Background
1304,image_467_batch-data-0.jpg,85,Background
1305,image_468_batch-data-0.jpg,85,Background
1306,image_469_batch-data-0.jpg,85,Background
1307,image_470_batch-data-0.jpg,85,Background
1308,image_471_batch-data-0.jpg,85,Background
1309,image_472_batch-data-0.jpg,85,Background
1310,image_473_batch-data-0.jpg,85,Background
1311,image_474_batch-data-0.jpg,85,Background
1312,image_475_batch-data-0.jpg,85,Background
1313,image_476_batch-data-0.jpg,85,Background
1314,image_477_batch-data-0.jpg,85,Background
1315,image_478_batch-data-0.jpg,85,Background
1316,image_479_batch-data-0.jpg,85,Background
1317,image_480_batch-data-0.jpg,85,Background
1318,image_481_batch-data-0.jpg,85,Background
1319,image_482_batch-data-0.jpg,85,Background
1320,image_483_batch-data-0.jpg,85,Background
1321,image_484_batch-data-0.jpg,85,Background
1322,image_485_batch-data-0.jpg,85,Background
1323,image_486_batch-data-0.jpg,85,Background
1324,image_487_batch-data-0.jpg,85,Background
1325,image_488_batch-data-0.jpg,85,Background
1326,image_489_batch-data-0.jpg,85,Background
1327,image_490_batch-data-0.jpg,85,Background
1328,image_491_batch-data-0.jpg,85,Background
1329,image_492_batch-data-0.jpg,85,Background
1330,image_493_batch-data-0.jpg,85,Background
1331,image_494_batch-data-0.jpg,85,Background
1332,image_495_batch-data-0.jpg,85,Background
1333,image_496_batch-data-0.jpg,85,Background
1334,image_497_batch-data-0.jpg,85,Background
1335,image_498_batch-data-0.jpg,85,Background
1336,image_499_batch-data-0.jpg,85,Background
1337,image_500_batch-data-0.jpg,85,Background
1338,image_501_batch-data-0.jpg,85,Background
1339,image_502_batch-data-0.jpg,85,Background
1340,image_503_batch-data-0.jpg,85,Background
1341,image_504_batch-data-0.jpg,85,Background
1342,image_505_batch-data-0.jpg,85,Background
1343,image_506_batch-data-0.jpg,85,Background
1344,image_507_batch-data-0.jpg,85,Background
1345,image_508_batch-data-0.jpg,85,Background
1346,image_509_batch-data-0.jpg,85,Background
1347,image_510_batch-data-0.jpg,85,Background
1348,image_511_batch-data-0.jpg,85,Background
1349,image_512_batch-data-0.jpg,85,Background
1350,image_513_batch-data-0.jpg,85,Background
1351,image_514_batch-data-0.jpg,85,Background
1352,image_515_batch-data-0.jpg,85,Background
1353,image_516_batch-data-0.jpg,85,Background
1354,image_517_batch-data-0.jpg,85,Background
1355,image_518_batch-data-0.jpg,85,Background
1356,image_519_batch-data-0.jpg,85,Background
1357,image_520_batch-data-0.jpg,85,Background
1358,image_521_batch-data-0.jpg,85,Background
1359,image_522_batch-data-0.jpg,85,Background
1360,image_523_batch-data-0.jpg,85,Background
1361,image_524_batch-data-0.jpg,85,Background
1362,image_525_batch-data-0.jpg,85,Background
1363,image_526_batch-data-0.jpg,85,Background
1364,image_527_batch-data-0.jpg,85,Background
1365,image_528_batch-data-0.jpg,85,Background
1366,image_529_batch-data-0.jpg,85,Background
1367,image_530_batch-data-0.jpg,85,Background
1368,image_531_batch-data-0.jpg,85,Background
1369,image_532_batch-data-0.jpg,85,Background
1370,image_533_batch-data-0.jpg,85,Background
1371,image_534_batch-data-0.jpg,85,Background
1372,image_535_batch-data-0.jpg,85,Background
1373,image_536_batch-data-0.jpg,52,Jayce
1374,image_537_batch-data-0.jpg,85,Background
1375,image_538_batch-data-0.jpg,85,Background
1376,image_539_batch-data-0.jpg,85,Background
1377,image_540_batch-data-0.jpg,85,Background
1378,image_541_batch-data-0.jpg,85,Background
1379,image_542_batch-data-0.jpg,85,Background
1380,image_543_batch-data-0.jpg,85,Background
1381,image_544_batch-data-0.jpg,85,Background
1382,image_545_batch-data-0.jpg,85,Background
1383,image_546_batch-data-0.jpg,85,Background
1384,image_547_batch-data-0.jpg,85,Background
1385,image_548_batch-data-0.jpg,85,Background
1386,image_549_batch-data-0.jpg,85,Background
1387,image_550_batch-data-0.jpg,85,Background
1388,image_551_batch-data-0.jpg,14,Blitzcrank
1389,image_552_batch-data-0.jpg,85,Background
1390,image_553_batch-data-0.jpg,85,Background
1391,image_554_batch-data-0.jpg,85,Background
1392,image_555_batch-data-0.jpg,85,Background
1393,image_556_batch-data-0.jpg,85,Background
1394,image_557_batch-data-0.jpg,85,Background
1395,image_558_batch-data-0.jpg,85,Background
1396,image_559_batch-data-0.jpg,85,Background
1397,image_560_batch-data-0.jpg,85,Background
1398,image_561_batch-data-0.jpg,85,Background
1399,image_562_batch-data-0.jpg,85,Background
1400,image_563_batch-data-0.jpg,85,Background
1401,image_564_batch-data-0.jpg,85,Background
1402,image_565_batch-data-0.jpg,85,Background
1403,image_566_batch-data-0.jpg,85,Background
1404,image_567_batch-data-0.jpg,85,Background
1405,image_568_batch-data-0.jpg,85,Background
1406,image_569_batch-data-0.jpg,85,Background
1407,image_570_batch-data-0.jpg,85,Background
1408,image_571_batch-data-0.jpg,85,Background
1409,image_572_batch-data-0.jpg,85,Background
1410,image_573_batch-data-0.jpg,85,Background
1411,image_574_batch-data-0.jpg,85,Background
1412,image_575_batch-data-0.jpg,85,Background
1413,image_576_batch-data-0.jpg,85,Background
1414,image_577_batch-data-0.jpg,85,Background
1415,image_578_batch-data-0.jpg,85,Background
1416,image_579_batch-data-0.jpg,85,Background
1417,image_580_batch-data-0.jpg,85,Background
1418,image_581_batch-data-0.jpg,85,Background
1419,image_582_batch-data-0.jpg,85,Background
1420,image_583_batch-data-0.jpg,85,Background
1421,image_584_batch-data-0.jpg,85,Background
1422,image_585_batch-data-0.jpg,85,Background
1423,image_586_batch-data-0.jpg,85,Background
1424,image_587_batch-data-0.jpg,85,Background
1425,image_588_batch-data-0.jpg,85,Background
1426,image_589_batch-data-0.jpg,85,Background
1427,image_590_batch-data-0.jpg,85,Background
1428,image_591_batch-data-0.jpg,85,Background
1429,image_592_batch-data-0.jpg,85,Background
1430,image_593_batch-data-0.jpg,85,Background
1431,image_594_batch-data-0.jpg,85,Background
